cod_fabrica,cod_venta,descripcion,precio
2648,BI6574ZM,Vestido Camisero Largo 100% Lino Made In Italy,53000
2648,BI6574NG,Vestido Camisero Largo 100% Lino Made In Italy,53000
10350,BI6575BL,Blusa Escote V Botones Delantera 100% Lino Made In Italy,38000
10350,BI6575RS,Blusa Escote V Botones Delantera 100% Lino Made In Italy,38000
10350,BI6575TJ,Blusa Escote V Botones Delantera 100% Lino Made In Italy,38000
10350,BI6575BD,Blusa Escote V Botones Delantera 100% Lino Made In Italy,38000
10350,BI6575BG,Blusa Escote V Botones Delantera 100% Lino Made In Italy,38000
10350,BI6575FG,Blusa Escote V Botones Delantera 100% Lino Made In Italy,38000
10350,BI6575MG,Blusa Escote V Botones Delantera 100% Lino Made In Italy,38000
10350,BI6575CL,Blusa Escote V Botones Delantera 100% Lino Made In Italy,38000
10350,BI6575ZM,Blusa Escote V Botones Delantera 100% Lino Made In Italy,38000
10350,BI6575NG,Blusa Escote V Botones Delantera 100% Lino Made In Italy,38000
12393,BI6576BL,Blusa Cuello Bobo Botones Delantera Sin Mangas 100% Lino Made In Italy,30000
12393,BI6576RS,Blusa Cuello Bobo Botones Delantera Sin Mangas 100% Lino Made In Italy,30000
12393,BI6576TJ,Blusa Cuello Bobo Botones Delantera Sin Mangas 100% Lino Made In Italy,30000
12393,BI6576BD,Blusa Cuello Bobo Botones Delantera Sin Mangas 100% Lino Made In Italy,30000
12393,BI6576BG,Blusa Cuello Bobo Botones Delantera Sin Mangas 100% Lino Made In Italy,30000
12393,BI6576FG,Blusa Cuello Bobo Botones Delantera Sin Mangas 100% Lino Made In Italy,30000
12393,BI6576MG,Blusa Cuello Bobo Botones Delantera Sin Mangas 100% Lino Made In Italy,30000
12393,BI6576CL,Blusa Cuello Bobo Botones Delantera Sin Mangas 100% Lino Made In Italy,30000
12393,BI6576ZM,Blusa Cuello Bobo Botones Delantera Sin Mangas 100% Lino Made In Italy,30000
12393,BI6576NG,Blusa Cuello Bobo Botones Delantera Sin Mangas 100% Lino Made In Italy,30000
8451,BI6577,Vestido  Largo Escote V Manga Corta 100% Lino Made In Italy,50000
8451,BI6577BL,Vestido  Largo Escote V Manga Corta 100% Lino Made In Italy,50000
8451,BI6577RS,Vestido  Largo Escote V Manga Corta 100% Lino Made In Italy,50000
8451,BI6577TJ,Vestido  Largo Escote V Manga Corta 100% Lino Made In Italy,50000
8451,BI6577BD,Vestido  Largo Escote V Manga Corta 100% Lino Made In Italy,50000
8451,BI6577BG,Vestido  Largo Escote V Manga Corta 100% Lino Made In Italy,50000
8451,BI6577FG,Vestido  Largo Escote V Manga Corta 100% Lino Made In Italy,50000
8451,BI6577MG,Vestido  Largo Escote V Manga Corta 100% Lino Made In Italy,50000
8451,BI6577CL,Vestido  Largo Escote V Manga Corta 100% Lino Made In Italy,50000
8451,BI6577ZM,Vestido  Largo Escote V Manga Corta 100% Lino Made In Italy,50000
8451,BI6577NG,Vestido  Largo Escote V Manga Corta 100% Lino Made In Italy,50000
106603,BI6578BL,Blusa Elasticada Vuelo En Mangas Y Escote 100% Lino Made In Italy,32000
106603,BI6578RS,Blusa Elasticada Vuelo En Mangas Y Escote 100% Lino Made In Italy,32000
106603,BI6578TJ,Blusa Elasticada Vuelo En Mangas Y Escote 100% Lino Made In Italy,32000
106603,BI6578BD,Blusa Elasticada Vuelo En Mangas Y Escote 100% Lino Made In Italy,32000
106603,BI6578BG,Blusa Elasticada Vuelo En Mangas Y Escote 100% Lino Made In Italy,32000
106603,BI6578FG,Blusa Elasticada Vuelo En Mangas Y Escote 100% Lino Made In Italy,32000
106603,BI6578MG,Blusa Elasticada Vuelo En Mangas Y Escote 100% Lino Made In Italy,32000
106603,BI6578CL,Blusa Elasticada Vuelo En Mangas Y Escote 100% Lino Made In Italy,32000
106603,BI6578ZM,Blusa Elasticada Vuelo En Mangas Y Escote 100% Lino Made In Italy,32000
106603,BI6578NG,Blusa Elasticada Vuelo En Mangas Y Escote 100% Lino Made In Italy,32000
10049,BI6579BL,Blusa Tirantes Escote Cuadrado 100% Lino Made In Italy,28000
10049,BI6579RS,Blusa Tirantes Escote Cuadrado 100% Lino Made In Italy,28000
10049,BI6579TJ,Blusa Tirantes Escote Cuadrado 100% Lino Made In Italy,28000
10049,BI6579BD,Blusa Tirantes Escote Cuadrado 100% Lino Made In Italy,28000
10049,BI6579BG,Blusa Tirantes Escote Cuadrado 100% Lino Made In Italy,28000
10049,BI6579FG,Blusa Tirantes Escote Cuadrado 100% Lino Made In Italy,28000
10049,BI6579MG,Blusa Tirantes Escote Cuadrado 100% Lino Made In Italy,28000
10049,BI6579CL,Blusa Tirantes Escote Cuadrado 100% Lino Made In Italy,28000
10049,BI6579ZM,Blusa Tirantes Escote Cuadrado 100% Lino Made In Italy,28000
10049,BI6579NG,Blusa Tirantes Escote Cuadrado 100% Lino Made In Italy,28000
12746,BI6580BL,Minifalda Pisos Con Flecos Pretina 100% Lino Made In Italy,30000
12746,BI6580RS,Minifalda Pisos Con Flecos Pretina 100% Lino Made In Italy,30000
12746,BI6580TJ,Minifalda Pisos Con Flecos Pretina 100% Lino Made In Italy,30000
12746,BI6580BD,Minifalda Pisos Con Flecos Pretina 100% Lino Made In Italy,30000
12746,BI6580BG,Minifalda Pisos Con Flecos Pretina 100% Lino Made In Italy,30000
12746,BI6580FG,Minifalda Pisos Con Flecos Pretina 100% Lino Made In Italy,30000
12746,BI6580MG,Minifalda Pisos Con Flecos Pretina 100% Lino Made In Italy,30000
12746,BI6580CL,Minifalda Pisos Con Flecos Pretina 100% Lino Made In Italy,30000
12746,BI6580ZM,Minifalda Pisos Con Flecos Pretina 100% Lino Made In Italy,30000
12746,BI6580NG,Minifalda Pisos Con Flecos Pretina 100% Lino Made In Italy,30000
10615,BI6581BL,Blusa Eslasticada Manga Larga Vuelo 100% Coton Made In Italy,35000
10615,BI6581RS,Blusa Eslasticada Manga Larga Vuelo 100% Coton Made In Italy,35000
10615,BI6581TJ,Blusa Eslasticada Manga Larga Vuelo 100% Coton Made In Italy,35000
10615,BI6581BD,Blusa Eslasticada Manga Larga Vuelo 100% Coton Made In Italy,35000
10615,BI6581BG,Blusa Eslasticada Manga Larga Vuelo 100% Coton Made In Italy,35000
10615,BI6581FG,Blusa Eslasticada Manga Larga Vuelo 100% Coton Made In Italy,35000
10615,BI6581MG,Blusa Eslasticada Manga Larga Vuelo 100% Coton Made In Italy,35000
10615,BI6581CL,Blusa Eslasticada Manga Larga Vuelo 100% Coton Made In Italy,35000
10615,BI6581ZM,Blusa Eslasticada Manga Larga Vuelo 100% Coton Made In Italy,35000
10615,BI6581NG,Blusa Eslasticada Manga Larga Vuelo 100% Coton Made In Italy,35000
11172,BI6582BL,Blusa Vuelo En Manga Escote V Vuelo 100% Lino Made In Italy,30000
11172,BI6582RS,Blusa Vuelo En Manga Escote V Vuelo 100% Lino Made In Italy,30000
11172,BI6582TJ,Blusa Vuelo En Manga Escote V Vuelo 100% Lino Made In Italy,30000
11172,BI6582BD,Blusa Vuelo En Manga Escote V Vuelo 100% Lino Made In Italy,30000
11172,BI6582BG,Blusa Vuelo En Manga Escote V Vuelo 100% Lino Made In Italy,30000
11172,BI6582FG,Blusa Vuelo En Manga Escote V Vuelo 100% Lino Made In Italy,30000
11172,BI6582MG,Blusa Vuelo En Manga Escote V Vuelo 100% Lino Made In Italy,30000
11172,BI6582CL,Blusa Vuelo En Manga Escote V Vuelo 100% Lino Made In Italy,30000
11172,BI6582ZM,Blusa Vuelo En Manga Escote V Vuelo 100% Lino Made In Italy,30000
11172,BI6582NG,Blusa Vuelo En Manga Escote V Vuelo 100% Lino Made In Italy,30000
10331,BI6583BL,Blusa Camisera Bolsillo Parche Tapa 100% Lino Made In Italy,38000
10331,BI6583RS,Blusa Camisera Bolsillo Parche Tapa 100% Lino Made In Italy,38000
10331,BI6583TJ,Blusa Camisera Bolsillo Parche Tapa 100% Lino Made In Italy,38000
10331,BI6583BD,Blusa Camisera Bolsillo Parche Tapa 100% Lino Made In Italy,38000
10331,BI6583BG,Blusa Camisera Bolsillo Parche Tapa 100% Lino Made In Italy,38000
10331,BI6583FG,Blusa Camisera Bolsillo Parche Tapa 100% Lino Made In Italy,38000
10331,BI6583MG,Blusa Camisera Bolsillo Parche Tapa 100% Lino Made In Italy,38000
10331,BI6583CL,Blusa Camisera Bolsillo Parche Tapa 100% Lino Made In Italy,38000
10331,BI6583ZM,Blusa Camisera Bolsillo Parche Tapa 100% Lino Made In Italy,38000
10331,BI6583NG,Blusa Camisera Bolsillo Parche Tapa 100% Lino Made In Italy,38000
12519,BI6584BL,Polera Tirante Sinmangas Botones Delante 100% Lino Made In Italy,30000
12519,BI6584RS,Polera Tirante Sinmangas Botones Delante 100% Lino Made In Italy,30000
12519,BI6584TJ,Polera Tirante Sinmangas Botones Delante 100% Lino Made In Italy,30000
12519,BI6584BD,Polera Tirante Sinmangas Botones Delante 100% Lino Made In Italy,30000
12519,BI6584BG,Polera Tirante Sinmangas Botones Delante 100% Lino Made In Italy,30000
12519,BI6584FG,Polera Tirante Sinmangas Botones Delante 100% Lino Made In Italy,30000
12519,BI6584MG,Polera Tirante Sinmangas Botones Delante 100% Lino Made In Italy,30000
12519,BI6584CL,Polera Tirante Sinmangas Botones Delante 100% Lino Made In Italy,30000
12519,BI6584ZM,Polera Tirante Sinmangas Botones Delante 100% Lino Made In Italy,30000
12519,BI6584NG,Polera Tirante Sinmangas Botones Delante 100% Lino Made In Italy,30000
10039,BI6585BL,Short Vuelo En Piernas 100% Lino Made In Italy,28000
10039,BI6585RS,Short Vuelo En Piernas 100% Lino Made In Italy,28000
10039,BI6585TJ,Short Vuelo En Piernas 100% Lino Made In Italy,28000
10039,BI6585BD,Short Vuelo En Piernas 100% Lino Made In Italy,28000
10039,BI6585BG,Short Vuelo En Piernas 100% Lino Made In Italy,28000
10039,BI6585FG,Short Vuelo En Piernas 100% Lino Made In Italy,28000
10039,BI6585MG,Short Vuelo En Piernas 100% Lino Made In Italy,28000
10039,BI6585CL,Short Vuelo En Piernas 100% Lino Made In Italy,28000
10039,BI6585ZM,Short Vuelo En Piernas 100% Lino Made In Italy,28000
10039,BI6585NG,Short Vuelo En Piernas 100% Lino Made In Italy,28000
10835,BI6586BL,Blusa Amarra Delantera Manga 3/4 100% Lino Made In Italy,32000
10835,BI6586RS,Blusa Amarra Delantera Manga 3/4 100% Lino Made In Italy,32000
10835,BI6586TJ,Blusa Amarra Delantera Manga 3/4 100% Lino Made In Italy,32000
10835,BI6586BD,Blusa Amarra Delantera Manga 3/4 100% Lino Made In Italy,32000
10835,BI6586BG,Blusa Amarra Delantera Manga 3/4 100% Lino Made In Italy,32000
10835,BI6586FG,Blusa Amarra Delantera Manga 3/4 100% Lino Made In Italy,32000
10835,BI6586MG,Blusa Amarra Delantera Manga 3/4 100% Lino Made In Italy,32000
10835,BI6586CL,Blusa Amarra Delantera Manga 3/4 100% Lino Made In Italy,32000
10835,BI6586ZM,Blusa Amarra Delantera Manga 3/4 100% Lino Made In Italy,32000
10835,BI6586NG,Blusa Amarra Delantera Manga 3/4 100% Lino Made In Italy,32000
10072,BI6587BL,Pantalon Lazo Bolsillo Laterales100% Lino Made In Italy,42000
10072,BI6587RS,Pantalon Lazo Bolsillo Laterales100% Lino Made In Italy,42000
10072,BI6587TJ,Pantalon Lazo Bolsillo Laterales100% Lino Made In Italy,42000
10072,BI6587BD,Pantalon Lazo Bolsillo Laterales100% Lino Made In Italy,42000
10072,BI6587BG,Pantalon Lazo Bolsillo Laterales100% Lino Made In Italy,42000
10072,BI6587FG,Pantalon Lazo Bolsillo Laterales100% Lino Made In Italy,42000
10072,BI6587MG,Pantalon Lazo Bolsillo Laterales100% Lino Made In Italy,42000
10072,BI6587CL,Pantalon Lazo Bolsillo Laterales100% Lino Made In Italy,42000
10072,BI6587ZM,Pantalon Lazo Bolsillo Laterales100% Lino Made In Italy,42000
10072,BI6587NG,Pantalon Lazo Bolsillo Laterales100% Lino Made In Italy,42000
12259,BI6588BL,Blusa Sin Mangas Vuelo En Cuello Delantera 100% Lino Made In Italy,30000
12259,BI6588RS,Blusa Sin Mangas Vuelo En Cuello Delantera 100% Lino Made In Italy,30000
12259,BI6588TJ,Blusa Sin Mangas Vuelo En Cuello Delantera 100% Lino Made In Italy,30000
12259,BI6588BD,Blusa Sin Mangas Vuelo En Cuello Delantera 100% Lino Made In Italy,30000
12259,BI6588BG,Blusa Sin Mangas Vuelo En Cuello Delantera 100% Lino Made In Italy,30000
12259,BI6588FG,Blusa Sin Mangas Vuelo En Cuello Delantera 100% Lino Made In Italy,30000
12259,BI6588MG,Blusa Sin Mangas Vuelo En Cuello Delantera 100% Lino Made In Italy,30000
12259,BI6588CL,Blusa Sin Mangas Vuelo En Cuello Delantera 100% Lino Made In Italy,30000
12259,BI6588ZM,Blusa Sin Mangas Vuelo En Cuello Delantera 100% Lino Made In Italy,30000
12259,BI6588NG,Blusa Sin Mangas Vuelo En Cuello Delantera 100% Lino Made In Italy,30000
9431,BI6589BL,Pantalon Lazo De Amarra Bolsillos Diagonales Laterales 100% Lino Made In Italy,44000
9431,BI6589RS,Pantalon Lazo De Amarra Bolsillos Diagonales Laterales 100% Lino Made In Italy,44000
9431,BI6589TJ,Pantalon Lazo De Amarra Bolsillos Diagonales Laterales 100% Lino Made In Italy,44000
9431,BI6589BD,Pantalon Lazo De Amarra Bolsillos Diagonales Laterales 100% Lino Made In Italy,44000
9431,BI6589BG,Pantalon Lazo De Amarra Bolsillos Diagonales Laterales 100% Lino Made In Italy,44000
9431,BI6589FG,Pantalon Lazo De Amarra Bolsillos Diagonales Laterales 100% Lino Made In Italy,44000
9431,BI6589MG,Pantalon Lazo De Amarra Bolsillos Diagonales Laterales 100% Lino Made In Italy,44000
9431,BI6589CL,Pantalon Lazo De Amarra Bolsillos Diagonales Laterales 100% Lino Made In Italy,44000
9431,BI6589ZM,Pantalon Lazo De Amarra Bolsillos Diagonales Laterales 100% Lino Made In Italy,44000
9431,BI6589NG,Pantalon Lazo De Amarra Bolsillos Diagonales Laterales 100% Lino Made In Italy,44000
11267,BI6590BL,Pantalon Bolsillos Parche 100% Lino Made In Italy,42000
11267,BI6590RS,Pantalon Bolsillos Parche 100% Lino Made In Italy,42000
11267,BI6590TJ,Pantalon Bolsillos Parche 100% Lino Made In Italy,42000
11267,BI6590BD,Pantalon Bolsillos Parche 100% Lino Made In Italy,42000
11267,BI6590BG,Pantalon Bolsillos Parche 100% Lino Made In Italy,42000
11267,BI6590FG,Pantalon Bolsillos Parche 100% Lino Made In Italy,42000
11267,BI6590MG,Pantalon Bolsillos Parche 100% Lino Made In Italy,42000
11267,BI6590CL,Pantalon Bolsillos Parche 100% Lino Made In Italy,42000
11267,BI6590ZM,Pantalon Bolsillos Parche 100% Lino Made In Italy,42000
11267,BI6590NG,Pantalon Bolsillos Parche 100% Lino Made In Italy,42000
10890,BI6591BL,Blusa Manga Corta Botones Delante 100% Lino Made In Italy,38000
10890,BI6591RS,Blusa Manga Corta Botones Delante 100% Lino Made In Italy,38000
10890,BI6591TJ,Blusa Manga Corta Botones Delante 100% Lino Made In Italy,38000
10890,BI6591BD,Blusa Manga Corta Botones Delante 100% Lino Made In Italy,38000
10890,BI6591BG,Blusa Manga Corta Botones Delante 100% Lino Made In Italy,38000
10890,BI6591FG,Blusa Manga Corta Botones Delante 100% Lino Made In Italy,38000
10890,BI6591MG,Blusa Manga Corta Botones Delante 100% Lino Made In Italy,38000
10890,BI6591CL,Blusa Manga Corta Botones Delante 100% Lino Made In Italy,38000
10890,BI6591ZM,Blusa Manga Corta Botones Delante 100% Lino Made In Italy,38000
10890,BI6591NG,Blusa Manga Corta Botones Delante 100% Lino Made In Italy,38000
12701,BI6592BL,Blusa Sin Mangas Botones Delante 100% Lino Made In Italy,30000
12701,BI6592RS,Blusa Sin Mangas Botones Delante 100% Lino Made In Italy,30000
12701,BI6592TJ,Blusa Sin Mangas Botones Delante 100% Lino Made In Italy,30000
12701,BI6592BD,Blusa Sin Mangas Botones Delante 100% Lino Made In Italy,30000
12701,BI6592BG,Blusa Sin Mangas Botones Delante 100% Lino Made In Italy,30000
12701,BI6592FG,Blusa Sin Mangas Botones Delante 100% Lino Made In Italy,30000
12701,BI6592MG,Blusa Sin Mangas Botones Delante 100% Lino Made In Italy,30000
12701,BI6592CL,Blusa Sin Mangas Botones Delante 100% Lino Made In Italy,30000
12701,BI6592ZM,Blusa Sin Mangas Botones Delante 100% Lino Made In Italy,30000
12701,BI6592NG,Blusa Sin Mangas Botones Delante 100% Lino Made In Italy,30000
10002,BI6593BL,Blusa Sin Mangas Bolsillos Delante 100% Lino Made In Italy,30000
10002,BI6593RS,Blusa Sin Mangas Bolsillos Delante 100% Lino Made In Italy,30000
10002,BI6593TJ,Blusa Sin Mangas Bolsillos Delante 100% Lino Made In Italy,30000
10002,BI6593BD,Blusa Sin Mangas Bolsillos Delante 100% Lino Made In Italy,30000
10002,BI6593BG,Blusa Sin Mangas Bolsillos Delante 100% Lino Made In Italy,30000
10002,BI6593FG,Blusa Sin Mangas Bolsillos Delante 100% Lino Made In Italy,30000
10002,BI6593MG,Blusa Sin Mangas Bolsillos Delante 100% Lino Made In Italy,30000
10002,BI6593CL,Blusa Sin Mangas Bolsillos Delante 100% Lino Made In Italy,30000
10002,BI6593ZM,Blusa Sin Mangas Bolsillos Delante 100% Lino Made In Italy,30000
10002,BI6593NG,Blusa Sin Mangas Bolsillos Delante 100% Lino Made In Italy,30000
1363,BI6594BL,Pantalon 55% Lino 45% Cotone Made In Italy,40000
1363,BI6594RS,Pantalon 55% Lino 45% Cotone Made In Italy,40000
1363,BI6594TJ,Pantalon 55% Lino 45% Cotone Made In Italy,40000
1363,BI6594CA,Pantalon 55% Lino 45% Cotone Made In Italy,40000
1363,BI6594BG,Pantalon 55% Lino 45% Cotone Made In Italy,40000
1363,BI6594FG,Pantalon 55% Lino 45% Cotone Made In Italy,40000
1363,BI6594MG,Pantalon 55% Lino 45% Cotone Made In Italy,40000
1363,BI6594CL,Pantalon 55% Lino 45% Cotone Made In Italy,40000
1363,BI6594ZM,Pantalon 55% Lino 45% Cotone Made In Italy,40000
1363,BI6594NG,Pantalon 55% Lino 45% Cotone Made In Italy,40000
1374,BI6595BL,Chaleco 55% Lino 45% Cotone Made In Italy,32000
1374,BI6595RS,Chaleco 55% Lino 45% Cotone Made In Italy,32000
1374,BI6595TJ,Chaleco 55% Lino 45% Cotone Made In Italy,32000
1374,BI6595CA,Chaleco 55% Lino 45% Cotone Made In Italy,32000
1374,BI6595BG,Chaleco 55% Lino 45% Cotone Made In Italy,32000
1374,BI6595FG,Chaleco 55% Lino 45% Cotone Made In Italy,32000
1374,BI6595MG,Chaleco 55% Lino 45% Cotone Made In Italy,32000
1374,BI6595CL,Chaleco 55% Lino 45% Cotone Made In Italy,32000
1374,BI6595ZM,Chaleco 55% Lino 45% Cotone Made In Italy,32000
1374,BI6595NG,Chaleco 55% Lino 45% Cotone Made In Italy,32000
10075,BI6596BL,Pantalon Pata Ancha 100% Lino Made In Italy,44000
10075,BI6596RS,Pantalon Pata Ancha 100% Lino Made In Italy,44000
10075,BI6596TJ,Pantalon Pata Ancha 100% Lino Made In Italy,44000
10075,BI6596BD,Pantalon Pata Ancha 100% Lino Made In Italy,44000
10075,BI6596BG,Pantalon Pata Ancha 100% Lino Made In Italy,44000
10075,BI6596FG,Pantalon Pata Ancha 100% Lino Made In Italy,44000
10075,BI6596MG,Pantalon Pata Ancha 100% Lino Made In Italy,44000
10075,BI6596CL,Pantalon Pata Ancha 100% Lino Made In Italy,44000
10075,BI6596ZM,Pantalon Pata Ancha 100% Lino Made In Italy,44000
10075,BI6596NG,Pantalon Pata Ancha 100% Lino Made In Italy,44000